,SHY,IEF,TLT,TIP,LQD,HYG,MBB,BOND,AGG,MOVE,JAAA,BKLN,CMBS,SGOV,BIL,USFR
2004-05-11,53.42432403564453,44.91409683227539,39.3487434387207,50.03299331665039,43.217533111572266,,,,48.996334075927734,106.33000183105469,,,,,,
2004-05-12,53.43747329711914,44.848209381103516,39.087989807128906,50.102848052978516,43.23386001586914,,,,48.92729187011719,108.80000305175781,,,,,,
2004-05-13,53.411231994628906,44.710960388183594,38.93833541870117,50.21269607543945,43.00493240356445,,,,48.917476654052734,114.52999877929688,,,,,,
2004-05-14,53.49644088745117,44.936092376708984,39.256980895996094,50.337501525878906,43.26655197143555,,,,48.92729187011719,114.52999877929688,,,,,,
2004-05-17,53.568511962890625,45.227027893066406,39.60456466674805,50.716922760009766,43.475032806396484,,,,49.173866271972656,112.43000030517578,,,,,,
2004-05-18,53.516117095947266,45.13923645019531,39.45011901855469,50.80177688598633,43.53636932373047,,,,49.19854736328125,109.95999908447266,,,,,,
2004-05-19,53.48984146118164,44.9305419921875,39.31972122192383,50.89666748046875,43.39329528808594,,,,49.11465072631836,109.48999786376953,,,,,,
2004-05-20,53.516117095947266,45.15566635131836,39.623905181884766,51.1412353515625,43.634456634521484,,,,49.24782943725586,108.29000091552734,,,,,,
2004-05-21,53.516117095947266,45.05685806274414,39.46458435058594,50.861698150634766,43.59771728515625,,,,49.16895294189453,107.7699966430664,,,,,,
2004-05-24,53.52922058105469,45.08977127075195,39.590152740478516,51.04641342163086,43.7734489440918,,,,49.208377838134766,103.0999984741211,,,,,,
2004-05-25,53.52922058105469,45.10628890991211,39.70597839355469,50.991485595703125,43.81843948364258,,,,49.193580627441406,103.58999633789062,,,,,,
2004-05-26,53.62748336791992,45.33134460449219,39.918434143066406,51.18618392944336,44.01468276977539,,,,49.316925048828125,107.18000030517578,,,,,,
2004-05-27,53.653690338134766,45.578399658203125,40.23225784301758,51.34593963623047,44.2149658203125,,,,49.55364227294922,104.77999877929688,,,,,,
2004-05-28,53.634056091308594,45.4521369934082,40.121212005615234,51.296058654785156,44.14954376220703,,,,49.38100814819336,106.12000274658203,,,,,,
2004-06-01,53.55790710449219,45.2257194519043,39.75377655029297,51.34929656982422,43.913944244384766,,,,49.32512283325195,108.70999908447266,,,,,,
2004-06-02,53.525115966796875,45.14861297607422,39.65200424194336,51.08797836303711,43.799049377441406,,,,49.344913482666016,121.5,,,,,,
2004-06-03,53.538238525390625,45.2202033996582,39.73444747924805,50.9572868347168,43.913944244384766,,,,49.32512283325195,116.66000366210938,,,,,,
2004-06-04,53.45293045043945,45.032928466796875,39.501766204833984,50.836673736572266,43.757999420166016,,,,49.22118377685547,102.33000183105469,,,,,,
2004-06-07,53.47257614135742,45.09904479980469,39.511470794677734,50.88189697265625,43.81546401977539,,,,49.27067565917969,96.0199966430664,,,,,,
2004-06-08,53.47915267944336,45.088043212890625,39.58415985107422,50.65576171875,43.81956100463867,,,,49.151939392089844,97.12000274658203,,,,,,
2004-06-09,53.39384841918945,44.955806732177734,39.41452407836914,50.510013580322266,43.62666702270508,,,,49.16677474975586,97.68000030517578,,,,,,
2004-06-10,53.38726043701172,45.005393981933594,39.49211502075195,50.565284729003906,43.65123748779297,,,,49.11732864379883,98.70999908447266,,,,,,
2004-06-14,53.249515533447266,44.785037994384766,39.17704391479492,50.34413528442383,43.42963790893555,,,,48.97878646850586,103.86000061035156,,,,,,
2004-06-15,53.42667007446289,45.379947662353516,40.005836486816406,50.776336669921875,43.92216873168945,,,,49.39437484741211,101.0999984741211,,,,,,
2004-06-16,53.38726043701172,45.28080368041992,39.85075759887695,50.74113464355469,43.92626190185547,,,,49.29542922973633,101.79000091552734,,,,,,
2004-06-17,53.45293045043945,45.40753173828125,40.11249542236328,50.836673736572266,44.01245880126953,,,,49.34984588623047,101.33000183105469,,,,,,
2004-06-18,53.42011642456055,45.31387710571289,40.02522659301758,50.91204833984375,43.95909881591797,,,,49.424034118652344,99.12000274658203,,,,,,
2004-06-21,53.45945358276367,45.38548278808594,40.05431365966797,50.982425689697266,44.037105560302734,,,,49.48838424682617,97.36000061035156,,,,,,
2004-06-22,53.47915267944336,45.32484436035156,39.93314743041992,50.89198684692383,43.975521087646484,,,,49.46859359741211,100.36000061035156,,,,,,
2004-06-23,53.49228286743164,45.39093780517578,40.010704040527344,50.91204833984375,43.94681930541992,,,,49.42897033691406,101.36000061035156,,,,,,
2004-06-24,53.54478073120117,45.56723403930664,40.25304412841797,50.96230697631836,44.09046173095703,,,,49.61698532104492,103.7699966430664,,,,,,
2004-06-25,53.55134201049805,45.58926773071289,40.29183578491211,50.932167053222656,44.123291015625,,,,49.60216522216797,100.94999694824219,,,,,,
2004-06-28,53.42667007446289,45.253238677978516,39.879817962646484,50.58034133911133,43.81546401977539,,,,49.438865661621094,102.02999877929688,,,,,,
2004-06-29,53.47915267944336,45.46807861328125,40.131866455078125,50.77130126953125,44.123291015625,,,,49.34984588623047,99.95999908447266,,,,,,
2004-06-30,53.62351989746094,45.749053955078125,40.54386901855469,51.22368240356445,44.205379486083984,,,,49.74070739746094,93.91000366210938,,,,,,
2004-07-01,53.63468933105469,45.839111328125,40.61977767944336,51.471927642822266,44.426273345947266,,,,49.803714752197266,99.72000122070312,,,,,,
2004-07-02,53.77937698364258,46.231544494628906,41.04801940917969,51.93617630004883,44.735382080078125,,,,50.121334075927734,94.70999908447266,,,,,,
2004-07-06,53.76614761352539,46.143104553222656,40.97988510131836,51.79995346069336,44.63233947753906,,,,50.08660125732422,91.12999725341797,,,,,,
2004-07-07,53.772804260253906,46.165218353271484,40.99445343017578,51.69900894165039,44.66941833496094,,,,50.05685043334961,95.04000091552734,,,,,,
2004-07-08,53.79253005981445,46.17074203491211,41.018802642822266,51.724246978759766,44.69414520263672,,,,50.11140823364258,94.43000030517578,,,,,,
2004-07-09,53.79253005981445,46.24808883666992,41.062599182128906,51.67885208129883,44.71061706542969,,,,49.962493896484375,97.06999969482422,,,,,,
2004-07-12,53.81222152709961,46.303382873535156,41.121009826660156,51.61825942993164,44.801334381103516,,,,50.11140823364258,97.52999877929688,,,,,,
2004-07-13,53.772804260253906,46.20391845703125,40.99935531616211,51.54257583618164,44.71477508544922,,,,50.05685043334961,103.83999633789062,,,,,,
2004-07-14,53.7530632019043,46.181785583496094,41.01392364501953,51.54257583618164,44.735382080078125,,,,50.08660125732422,102.19000244140625,,,,,,
2004-07-15,53.7530632019043,46.15966796875,41.05772399902344,51.64854049682617,44.64469528198242,,,,49.99230194091797,99.62999725341797,,,,,,
2004-07-16,53.85829544067383,46.60737991333008,41.60277557373047,51.9008674621582,45.07741928100586,,,,50.3248405456543,99.70999908447266,,,,,,
2004-07-19,53.83192825317383,46.59627914428711,41.63196563720703,51.87562942504883,45.106285095214844,,,,50.250362396240234,95.31999969482422,,,,,,
2004-07-20,53.73334503173828,46.29230499267578,41.25727462768555,51.5022087097168,44.79716873168945,,,,50.11637878417969,97.18000030517578,,,,,,
2004-07-21,53.720149993896484,46.192840576171875,41.14535140991211,51.56275177001953,44.78895568847656,,,,49.99723815917969,93.70999908447266,,,,,,
2004-07-22,53.73334503173828,46.24808883666992,41.203731536865234,51.59807205200195,44.685909271240234,,,,50.1064453125,91.86000061035156,,,,,,
2004-07-23,53.73334503173828,46.35861587524414,41.33999252319336,51.71415710449219,44.879608154296875,,,,50.22060012817383,90.52999877929688,,,,,,
2004-07-26,53.69390106201172,46.19839859008789,41.14535140991211,51.54257583618164,44.854881286621094,,,,49.9872932434082,90.2300033569336,,,,,,
2004-07-27,53.64786911010742,45.872314453125,40.590576171875,51.05817413330078,44.541648864746094,,,,49.87320327758789,94.79000091552734,,,,,,
2004-07-28,53.68075180053711,45.94412612915039,40.59540939331055,51.214542388916016,44.409786224365234,,,,49.9476203918457,98.08999633789062,,,,,,
2004-07-29,53.69390106201172,45.988338470458984,40.6878776550293,51.355873107910156,44.57874298095703,,,,49.833492279052734,97.12999725341797,,,,,,
2004-07-30,53.772804260253906,46.303382873535156,41.164798736572266,51.63847351074219,44.896087646484375,,,,50.20077133178711,97.20999908447266,,,,,,
2004-08-02,53.814212799072266,46.34943771362305,41.21853256225586,51.694252014160156,44.988380432128906,,,,50.186790466308594,99.30999755859375,,,,,,
2004-08-03,53.82748031616211,46.46027755737305,41.384639739990234,51.80081558227539,44.938697814941406,,,,50.25653076171875,98.9000015258789,,,,,,
2004-08-04,53.820899963378906,46.43257141113281,41.40415954589844,51.770328521728516,45.05870819091797,,,,50.36608123779297,106.45999908447266,,,,,,
2004-08-05,53.85380554199219,46.57120132446289,41.52143478393555,51.927616119384766,45.141422271728516,,,,50.40090560913086,106.83000183105469,,,,,,
2004-08-06,54.04477310180664,47.20881271362305,42.22007751464844,52.480567932128906,45.54696273803711,,,,50.72450256347656,103.11000061035156,,,,,,
2004-08-09,54.03823471069336,47.05362319946289,42.0734748840332,52.45011901855469,45.555206298828125,,,,50.759361267089844,98.8499984741211,,,,,,
2004-08-10,53.906497955322266,46.859519958496094,41.92204666137695,52.24721145629883,45.4062614440918,,,,50.62488555908203,96.52999877929688,,,,,,
2004-08-11,53.99211883544922,47.02030944824219,42.102821350097656,52.45518493652344,45.373146057128906,,,,50.65979766845703,89.72000122070312,,,,,,
2004-08-12,54.005271911621094,47.08132553100586,42.19073486328125,52.75450134277344,45.43523025512695,,,,50.76435089111328,93.33999633789062,,,,,,
2004-08-13,54.05794143676758,47.164512634277344,42.32756042480469,52.95744705200195,45.617332458496094,,,,50.863929748535156,96.12999725341797,,,,,,
2004-08-16,54.04477310180664,47.11458969116211,42.18095779418945,52.69366455078125,45.57176971435547,,,,50.804176330566406,94.45999908447266,,,,,,
2004-08-17,54.097496032714844,47.336387634277344,42.42036056518555,52.74945831298828,45.820045471191406,,,,50.953521728515625,102.41999816894531,,,,,,
2004-08-18,54.08428192138672,47.181114196777344,42.21518325805664,52.54144287109375,45.68760299682617,,,,50.78922653198242,106.70999908447266,,,,,,
2004-08-19,54.11724853515625,47.29754638671875,42.31777572631836,52.86109161376953,45.84897994995117,,,,50.95850372314453,100.68000030517578,,,,,,
2004-08-20,54.08428192138672,47.20330810546875,42.27869415283203,52.800193786621094,45.68348693847656,,,,50.80915832519531,100.87999725341797,,,,,,
2004-08-23,54.03823471069336,47.042484283447266,42.03439712524414,52.56678771972656,45.59658432006836,,,,50.82407760620117,104.41999816894531,,,,,,
2004-08-24,54.064544677734375,47.086891174316406,42.058837890625,52.47047424316406,45.555206298828125,,,,50.82907485961914,103.44999694824219,,,,,,
2004-08-25,54.04477310180664,47.092437744140625,42.20540237426758,52.47551727294922,45.77036666870117,,,,50.834075927734375,102.94000244140625,,,,,,
2004-08-26,54.097496032714844,47.29754638671875,42.44480514526367,52.56174850463867,45.79933547973633,,,,50.92861557006836,102.52999877929688,,,,,,
2004-08-27,54.07771301269531,47.24211120605469,42.415523529052734,52.587135314941406,45.90692138671875,,,,50.9635124206543,102.0,,,,,,
2004-08-30,54.090877532958984,47.40848922729492,42.615806579589844,52.71898651123047,46.084877014160156,,,,51.01332473754883,100.02999877929688,,,,,,
2004-08-31,54.16995620727539,47.6136474609375,42.87962341308594,53.02847671508789,46.279300689697266,,,,51.01332473754883,102.66000366210938,,,,,,
2004-09-01,54.18445587158203,47.605873107910156,42.92375183105469,53.03664779663086,46.190826416015625,,,,51.19709014892578,105.44000244140625,,,,,,
2004-09-02,54.09869384765625,47.3499641418457,42.50188446044922,52.78190612792969,45.9955940246582,,,,50.99232864379883,106.86000061035156,,,,,,
2004-09-03,54.026123046875,47.22206115722656,42.50681686401367,52.6953239440918,45.63422393798828,,,,50.96735382080078,89.29000091552734,,,,,,
2004-09-07,54.026123046875,47.24985122680664,42.4626579284668,52.55268859863281,45.89173126220703,,,,50.962337493896484,84.94999694824219,,,,,,
2004-09-08,54.10528564453125,47.522403717041016,42.82070541381836,52.80738067626953,46.086997985839844,,,,51.11715316772461,100.51000213623047,,,,,,
2004-09-09,54.11186599731445,47.43901443481445,42.65890121459961,52.705543518066406,46.182498931884766,,,,51.0672492980957,98.7300033569336,,,,,,
2004-09-10,54.12509536743164,47.53355407714844,42.7226448059082,52.715702056884766,46.15760040283203,,,,51.17710876464844,96.58000183105469,,,,,,
2004-09-13,54.13164138793945,47.65033721923828,42.909027099609375,52.84816360473633,46.315425872802734,,,,51.22704315185547,91.7300033569336,,,,,,
2004-09-14,54.144840240478516,47.66143798828125,42.953189849853516,52.85832977294922,46.32788848876953,,,,51.282020568847656,92.22000122070312,,,,,,
2004-09-15,54.11186599731445,47.611385345458984,42.855064392089844,52.66984176635742,46.32788848876953,,,,51.25202560424805,91.9800033569336,,,,,,
2004-09-16,54.20421600341797,47.8728141784668,43.340702056884766,52.82264709472656,46.59376525878906,,,,51.4068603515625,91.08000183105469,,,,,,
2004-09-17,54.13827896118164,47.705989837646484,43.124813079833984,52.71062469482422,46.419281005859375,,,,51.19209289550781,93.66000366210938,,,,,,
2004-09-20,54.22401809692383,47.97850799560547,43.40935516357422,52.899105072021484,46.672672271728516,,,,51.411869049072266,92.2300033569336,,,,,,
2004-09-21,54.144840240478516,48.01185989379883,43.53688430786133,52.86344909667969,46.68928146362305,,,,51.3968620300293,88.23999786376953,,,,,,
2004-09-22,54.19760513305664,48.20654296875,43.98809814453125,53.16396713256836,46.85542678833008,,,,51.566688537597656,91.5999984741211,,,,,,
2004-09-23,54.13164138793945,48.0396728515625,43.811519622802734,52.9754753112793,46.668487548828125,,,,51.411869049072266,98.19000244140625,,,,,,
2004-09-24,54.09869384765625,48.03410339355469,43.8654899597168,52.919471740722656,46.65188980102539,,,,51.42679977416992,95.62999725341797,,,,,,
2004-09-27,54.13164138793945,48.167598724365234,44.05678939819336,53.179256439208984,46.813907623291016,,,,51.411869049072266,93.38999938964844,,,,,,
2004-09-28,54.16463088989258,48.117530822753906,43.88025665283203,53.301509857177734,46.78065490722656,,,,51.49677276611328,92.33999633789062,,,,,,
2004-09-29,54.09869384765625,47.81716537475586,43.45347213745117,53.07740020751953,46.56050491333008,,,,51.20210266113281,92.55999755859375,,,,,,
2004-09-30,54.11845397949219,47.76715087890625,43.286746978759766,53.0722770690918,46.42344665527344,,,,51.27699661254883,92.88999938964844,,,,,,
2004-10-01,54.080135345458984,47.57575225830078,43.070518493652344,52.82264709472656,46.21786880493164,,,,51.1852912902832,93.08000183105469,,,,,,
2004-10-04,54.08672332763672,47.592525482177734,43.1345100402832,52.6953239440918,46.18864822387695,,,,51.200340270996094,90.76000213623047,,,,,,
2004-10-05,54.09334182739258,47.592525482177734,43.1345100402832,52.832847595214844,46.380462646484375,,,,51.19535446166992,87.41999816894531,,,,,,
2004-10-06,54.0471076965332,47.43635940551758,42.937538146972656,52.491554260253906,46.2470817565918,,,,51.10015106201172,96.29000091552734,,,,,,
2004-10-07,54.02732467651367,47.352622985839844,42.75038146972656,52.567970275878906,46.14699935913086,,,,51.10015106201172,100.5999984741211,,,,,,
2004-10-08,54.16607666015625,47.754295349121094,43.316768646240234,53.00098419189453,46.597320556640625,,,,51.35066223144531,91.37999725341797,,,,,,
2004-10-11,54.20566177368164,47.8323860168457,43.361106872558594,53.13851547241211,46.63903045654297,,,,51.40071105957031,91.37999725341797,,,,,,
2004-10-12,54.2188835144043,47.8323860168457,43.459598541259766,53.12833023071289,46.6640510559082,,,,51.35066223144531,92.54000091552734,,,,,,
2004-10-13,54.25851821899414,48.005393981933594,43.617191314697266,53.24038314819336,46.843345642089844,,,,51.425777435302734,91.83000183105469,,,,,,
2004-10-14,54.27178192138672,48.17268371582031,43.824066162109375,53.34225845336914,47.03514099121094,,,,51.67127990722656,91.22000122070312,,,,,,
2004-10-15,54.251930236816406,48.01091766357422,43.67138671875,53.34225845336914,46.826637268066406,,,,51.57609558105469,90.58999633789062,,,,,,
2004-10-18,54.25851821899414,48.083438873291016,43.691062927246094,53.33205795288086,46.9058952331543,,,,51.531005859375,86.87999725341797,,,,,,
2004-10-19,54.238685607910156,48.066734313964844,43.804344177246094,53.34225845336914,46.89755630493164,,,,51.55607223510742,85.8499984741211,,,,,,
2004-10-20,54.284950256347656,48.28432083129883,44.104793548583984,53.57658004760742,47.05183029174805,,,,51.73637771606445,92.0999984741211,,,,,,
2004-10-21,54.2188835144043,48.21734619140625,44.134342193603516,53.734458923339844,47.010108947753906,,,,51.60615921020508,86.54000091552734,,,,,,
2004-10-22,54.27178192138672,48.35121154785156,44.237796783447266,53.73954772949219,46.972564697265625,,,,51.73136901855469,85.83999633789062,,,,,,
2004-10-25,54.291603088378906,48.40702438354492,44.2722282409668,53.729347229003906,47.07679748535156,,,,51.791500091552734,88.41999816894531,,,,,,
2004-10-26,54.284950256347656,48.3233642578125,44.139259338378906,53.69880294799805,47.02681350708008,,,,51.64119338989258,91.91000366210938,,,,,,
2004-10-27,54.21231460571289,48.02768325805664,43.7059211730957,53.28112030029297,46.74327087402344,,,,51.52595138549805,95.41999816894531,,,,,,
2004-10-28,54.23212814331055,48.10015869140625,43.84867477416992,53.525604248046875,46.82247543334961,,,,51.58610534667969,97.2699966430664,,,,,,
2004-10-29,54.27839660644531,48.23965072631836,44.0506477355957,53.65300750732422,46.972564697265625,,,,51.7214241027832,96.44999694824219,,,,,,
2004-11-01,54.24392318725586,48.001834869384766,43.77662658691406,53.46322250366211,46.776283264160156,,,,51.610355377197266,96.79000091552734,,,,,,
2004-11-02,54.270389556884766,48.11935043334961,43.840911865234375,53.75906753540039,46.84741973876953,,,,51.56516647338867,98.5199966430664,,,,,,
2004-11-03,54.26381301879883,48.1025390625,43.86070251464844,53.79988479614258,46.755332946777344,,,,51.6756477355957,105.37999725341797,,,,,,
2004-11-04,54.21744918823242,48.07456970214844,43.90518569946289,53.67234420776367,46.956275939941406,,,,51.630401611328125,102.80999755859375,,,,,,
2004-11-05,54.07844924926758,47.716434478759766,43.4255256652832,53.42233657836914,46.755332946777344,,,,51.49985885620117,92.68000030517578,,,,,,
2004-11-08,54.0519905090332,47.649288177490234,43.27222442626953,53.35604476928711,46.558597564697266,,,,51.314002990722656,91.19999694824219,,,,,,
2004-11-09,54.091712951660156,47.66047286987305,43.247493743896484,53.284629821777344,46.56696319580078,,,,51.43453598022461,89.04000091552734,,,,,,
2004-11-10,54.02552795410156,47.565345764160156,43.08428192138672,53.197879791259766,46.52513122558594,,,,51.374244689941406,86.7699966430664,,,,,,
2004-11-11,54.06526184082031,47.554168701171875,42.99032974243164,53.330535888671875,46.52930450439453,,,,51.42448806762695,86.7699966430664,,,,,,
2004-11-12,54.0519905090332,47.73323440551758,43.45518493652344,53.43252944946289,46.76374053955078,,,,51.48480987548828,85.93000030517578,,,,,,
2004-11-15,54.0519905090332,47.755611419677734,43.49475860595703,53.631507873535156,46.780494689941406,,,,51.5098876953125,86.72000122070312,,,,,,
2004-11-16,54.0123405456543,47.70523452758789,43.49475860595703,53.606048583984375,46.755332946777344,,,,51.459659576416016,86.83000183105469,,,,,,
2004-11-17,54.091712951660156,47.95707702636719,43.865665435791016,53.794830322265625,47.01485061645508,,,,51.59028625488281,86.20999908447266,,,,,,
2004-11-18,54.08511734008789,47.99626159667969,43.99917984008789,53.871337890625,47.090206146240234,,,,51.610355377197266,86.0,,,,,,
2004-11-19,53.999114990234375,47.73323440551758,43.64805603027344,53.72337341308594,46.84327697753906,,,,51.50483322143555,87.5999984741211,,,,,,
2004-11-22,54.0123405456543,47.76679229736328,43.87554168701172,53.963172912597656,46.822322845458984,,,,51.58523178100586,86.04000091552734,,,,,,
2004-11-23,54.00571823120117,47.722023010253906,43.929962158203125,53.86111831665039,46.88092803955078,,,,51.555091857910156,85.68000030517578,,,,,,
2004-11-24,53.999114990234375,47.78917694091797,43.929962158203125,54.003971099853516,46.876773834228516,,,,51.60533142089844,83.19999694824219,,,,,,
2004-11-26,53.94609069824219,47.615699768066406,43.643089294433594,53.789695739746094,46.709285736083984,,,,51.45463943481445,84.9000015258789,,,,,,
2004-11-29,53.9527473449707,47.33030319213867,43.1782341003418,53.544822692871094,46.340972900390625,,,,51.314002990722656,90.6500015258789,,,,,,
2004-11-30,53.965972900390625,47.2855339050293,42.9952278137207,53.478492736816406,46.39955520629883,,,,51.3391227722168,89.55999755859375,,,,,,
2004-12-01,54.00238800048828,47.26987075805664,42.92824172973633,53.38795471191406,46.3718376159668,,,,51.1466178894043,88.2300033569336,,,,,,
2004-12-02,53.98252487182617,47.16316223144531,42.75440979003906,53.26002883911133,46.224761962890625,,,,51.24229431152344,91.2300033569336,,,,,,
2004-12-03,54.101905822753906,47.63469696044922,43.419822692871094,53.7101936340332,46.485286712646484,,,,51.539608001708984,78.12000274658203,,,,,,
2004-12-06,54.10848617553711,47.72454833984375,43.56879425048828,53.83805465698242,46.615543365478516,,,,51.59503173828125,72.33000183105469,,,,,,
2004-12-07,54.10848617553711,47.71894073486328,43.6234130859375,53.85854721069336,46.72478103637695,,,,51.66558074951172,66.76000213623047,,,,,,
2004-12-08,54.12842559814453,48.07255935668945,44.30368423461914,54.226837158203125,46.884464263916016,,,,51.841915130615234,82.0199966430664,,,,,,
2004-12-09,54.12178039550781,47.960262298583984,44.01075744628906,54.09895324707031,46.99367904663086,,,,51.77140808105469,83.0199966430664,,,,,,
2004-12-10,54.12842559814453,48.03321838378906,44.11996078491211,54.01716232299805,47.01471710205078,,,,51.705909729003906,82.9800033569336,,,,,,
2004-12-13,54.088619232177734,48.06690979003906,44.21430587768555,54.114322662353516,47.107173919677734,,,,51.781436920166016,82.22000122070312,,,,,,
2004-12-14,54.101905822753906,48.15110397338867,44.388145446777344,54.22172546386719,47.128173828125,,,,51.83184051513672,80.2300033569336,,,,,,
2004-12-15,54.15494155883789,48.32514953613281,44.790374755859375,54.59003448486328,47.380287170410156,,,,51.94776153564453,82.30000305175781,,,,,,
2004-12-16,54.095298767089844,47.95463943481445,44.129905700683594,54.247283935546875,46.97271728515625,,,,51.7462272644043,86.30000305175781,,,,,,
2004-12-17,54.07535934448242,47.89293670654297,44.0703010559082,54.2984733581543,47.02314758300781,,,,51.620235443115234,86.43000030517578,,,,,,
2004-12-20,54.07535934448242,47.94904708862305,44.14977264404297,54.421234130859375,46.98950958251953,,,,51.67063522338867,81.63999938964844,,,,,,
2004-12-21,54.08200454711914,48.01642608642578,44.28385543823242,54.738380432128906,47.01051330566406,,,,51.67063522338867,80.55000305175781,,,,,,
2004-12-22,54.08200454711914,47.96584701538086,44.13489532470703,54.50306701660156,47.060951232910156,,,,51.781436920166016,81.08000183105469,,,,,,
2004-12-23,54.06877136230469,47.904144287109375,43.99086380004883,54.59003448486328,47.14497375488281,,,,51.80669403076172,80.66999816894531,,,,,,
2004-12-27,54.03559494018555,47.702056884765625,43.648258209228516,54.41609573364258,46.89285659790039,,,,51.61018371582031,82.62999725341797,,,,,,
2004-12-28,54.05546951293945,47.69645309448242,43.61349105834961,54.3189582824707,46.94328308105469,,,,51.5849609375,85.80000305175781,,,,,,
2004-12-29,54.04883575439453,47.60105514526367,43.56879425048828,54.185951232910156,46.871891021728516,,,,51.574893951416016,85.0999984741211,,,,,,
2004-12-30,54.06877136230469,47.7806510925293,43.86174774169922,54.32916259765625,47.03990936279297,,,,51.68071365356445,86.5999984741211,,,,,,
2004-12-31,54.09135437011719,47.837493896484375,44.13838577270508,54.41912078857422,47.04499053955078,,,,51.748416900634766,86.5999984741211,,,,,,
2005-01-03,54.09797286987305,47.93325424194336,44.23311996459961,54.403743743896484,47.34866714477539,,,,51.748416900634766,83.9000015258789,,,,,,
2005-01-04,53.9783821105957,47.634796142578125,43.76954650878906,54.02827453613281,47.08292770385742,,,,51.69786834716797,83.30000305175781,,,,,,
2005-01-05,53.99170684814453,47.71364212036133,44.00385665893555,53.9665641784668,47.120914459228516,,,,51.677677154541016,93.19999694824219,,,,,,
2005-01-06,54.01826477050781,47.758705139160156,44.03376007080078,54.05398178100586,47.15468215942383,,,,51.7130241394043,92.4000015258789,,,,,,
2005-01-07,54.02491760253906,47.719261169433594,44.133445739746094,53.915122985839844,47.13355255126953,,,,51.69786834716797,92.37999725341797,,,,,,
2005-01-10,53.99170684814453,47.71364212036133,44.20320510864258,53.95114517211914,47.053466796875,,,,51.672607421875,79.01000213623047,,,,,,
2005-01-11,54.004981994628906,47.80934143066406,44.46242141723633,54.00257110595703,47.16306686401367,,,,51.74338150024414,77.8499984741211,,,,,,
2005-01-12,54.01161193847656,47.882572174072266,44.5222282409668,54.19285202026367,47.20948028564453,,,,51.81916427612305,76.94999694824219,,,,,,
2005-01-13,54.07805633544922,48.07402801513672,44.950897216796875,54.331748962402344,47.336002349853516,,,,51.94548416137695,75.7699966430664,,,,,,
2005-01-14,54.051490783691406,48.04590606689453,44.945926666259766,54.33687973022461,47.390872955322266,,,,51.75853729248047,76.61000061035156,,,,,,
2005-01-18,54.03154373168945,48.02900314331055,45.09542465209961,54.33687973022461,47.416175842285156,,,,51.89498519897461,76.52999877929688,,,,,,
2005-01-19,54.038185119628906,48.057132720947266,45.225059509277344,54.28544235229492,47.48786544799805,,,,51.970767974853516,75.95999908447266,,,,,,
2005-01-20,54.08467483520508,48.1415901184082,45.31480026245117,54.31113815307617,47.40353012084961,,,,52.04151153564453,74.45999908447266,,,,,,
2005-01-21,54.137840270996094,48.2373161315918,45.36457824707031,54.38829803466797,47.50895309448242,,,,52.06681823730469,76.30000305175781,,,,,,
2005-01-24,54.104557037353516,48.2317008972168,45.55903625488281,54.48091125488281,47.59339141845703,,,,52.076866149902344,76.94999694824219,,,,,,
2005-01-25,54.08467483520508,48.05152130126953,45.13031768798828,54.131126403808594,47.433006286621094,,,,51.98591613769531,77.31999969482422,,,,,,
2005-01-26,54.06476593017578,48.062782287597656,45.21506118774414,54.19801712036133,47.449951171875,,,,51.96070098876953,78.19000244140625,,,,,,
2005-01-27,54.051490783691406,47.98958969116211,45.13031768798828,54.182586669921875,47.34866714477539,,,,51.8899040222168,80.20999908447266,,,,,,
2005-01-28,54.07805633544922,48.2373161315918,45.583946228027344,54.393463134765625,47.62284469604492,,,,52.06681823730469,78.62000274658203,,,,,,
2005-01-31,54.071388244628906,48.254241943359375,45.713531494140625,54.42427444458008,47.62284469604492,,,,52.0011100769043,79.29000091552734,,,,,,
2005-02-01,54.08536911010742,48.22093963623047,45.6410026550293,54.33261489868164,47.61309814453125,,,,52.05636978149414,75.95999908447266,,,,,,
2005-02-02,54.06542205810547,48.2265510559082,45.746070861816406,54.239871978759766,47.57079315185547,,,,52.09687423706055,83.9000015258789,,,,,,
2005-02-03,54.032135009765625,48.1474494934082,45.72101974487305,54.14718246459961,47.63007736206055,,,,52.03102111816406,83.77999877929688,,,,,,
2005-02-04,54.08536911010742,48.39601516723633,46.35647964477539,54.497432708740234,47.782508850097656,,,,52.24897766113281,75.51000213623047,,,,,,
2005-02-07,54.07209396362305,48.49203872680664,46.70167541503906,54.67774200439453,47.79944610595703,,,,52.259117126464844,72.23999786376953,,,,,,
2005-02-08,54.05210494995117,48.537235260009766,46.966922760009766,54.945579528808594,47.973045349121094,,,,52.28951644897461,72.83999633789062,,,,,,
2005-02-09,54.15196228027344,48.77445602416992,47.09196853637695,55.244354248046875,48.14241409301758,,,,52.43146896362305,77.0999984741211,,,,,,
2005-02-10,54.11198425292969,48.46943283081055,46.45653533935547,54.924983978271484,47.973045349121094,,,,52.162776947021484,80.4000015258789,,,,,,
2005-02-11,54.08536911010742,48.40730285644531,46.426517486572266,54.95072555541992,47.833290100097656,,,,52.23371505737305,81.94999694824219,,,,,,
2005-02-14,54.0587158203125,48.46943283081055,46.57164001464844,55.15678787231445,47.913734436035156,,,,52.24388122558594,84.66000366210938,,,,,,
